0,1
ایبٹ آباد,abottabad
ہری پورہزارہ,haripur hazzarah
جی ٹی,gt
چاق,chaaq
بہت اہمیت,ahmiyat
پسنی اور,pasni
کیا،جنگ,"kiya, jung"
اِیشُو,issue
لاسل,lassell
معنویت,maanwiyat
روارو,rawaru
چُنین,chunain
ختن,khatan
سپردند,supardand
شاهی,shahi
جیٹھ ملانی,jethmalani
عنہم,anham
نسبت (تصوف,nisbat
اسکندیہ,iskandiya
تشجیر,tashjeer
کھی,kahi
مبسوط,mabsoot
اکبرکے,akbar ke
روہتاسی,rotaasi
محمدسلطان,mohammad sultan
کثیر الفیضان,kaseer-ul-faizan
دورِ حاضرہ,daur-e-haazra
شيخ الاسلام,sheikhul islam
ابوبکربخاری,abu bakar bukhari
ببكر,babkar
کسنگر(1923ء,kissinger (1923
ہیں جنکی,hain
کر1973ء,kar 1973
امن انعام,inaam
جمب,jumb
زہو,zehu
شیان,shayaan
پیٹربورو,peter boro
جانگھیا,jaanghiya
پہناجانے,pehna jaane
تپتی,tapti
لا کر,lakar
بیہوش,be hosh
8.6,8.6
ٹاورز,tower's
مایادھر,mayadhar
1845ء,1845
1839ء,1839
1861ء,1861
1954ء,1954
سکردو کے,sekerdo
5-A1,a1-5
پیرآباد,peerabad
بیلفاسٹ,belfast
2837,2837
2839,2839
المکاتب,ul makatib
رکھدی,rakh di
2۔میرلاشار,2 - meer lashaar
2883,2883
2885,2885
عبید اللہ,abdullah
233,233
جلدچہارم,jild chaharum
استحکام ِ,istehkaam
شرکتی,shirkati
ایس پی او,spo
ورحمۃ اللہ,wa rahmatullah
لگتاہے,lagta hai
دلہاجو,dalhajo
دوار,dwaar
کرے،مگر,"kare, magar"
حرامی,harami
جیمزٹاڈ,james tod
119۔ 120۔ 135,"119,120,135"
ناگروں,nagaron
ناغر,naghar
چرایا,charaya
افمادوو,afmadow
نیوبرنزوک,nuber nazook
گیسپ,gasp
لوزرنے,luzerne
کرتے تھے,kartethe
ڈھانے,dhaane
موتفکات,motfikaat
ہَوائیں,hawayein
کردیتی,kar deiti
دیواتے,deewate
پندھ,pindh
لشکارے,aashkaare
رُت,rut
چھیواں,chhewan
پیغمبر“، خلیل,"paighamber ""khaleel"
دار الحکومت ،تھمپو,"darul hukumat, thempu"
0.1,0.1
بنواسد,banu asad
اورمدلج,aur mudallij
12ھ,12h
یمامہ,yamama
سراہنا ہے,saraahna
اثناعشر,isna ashr
الغابہ,al ghaba
2صفحہ,2 safha
205,205
پبلیکیشنز,publication's
مینٹلی,mentally
ریٹارڈد,retired
بروری,barori
ویٹیرینیری,veterinary
متصلہ,mutsala
بیطاری,beetaari
چندی گڑھ,chandigarh
ٹیریل,terrial
زبیبہ,zabibah
کرالی,kra li
امہات الامہ,ummahatul ummah
3۔میررامن,3. mir amman
ہجرِ,hijr-e
رہ نمائی,rahnamai
آرادھنا,aradhna
امانش,amanash
وارکسٹر,worcester
1417ھ,1417h
داعیٔ,daai-e
لبیک,labbaik
ہرچند,harchand
پرامیٹرک,parametric
گمک,gamak
مارینا,marina
ایوانوونا,ivanovna
تسوتایوا,tsvetaeva
آریادنا,ariadna
عفرن,efron
مرگئی,mar gyi
1922ء,1922ad
تدکره,tazkera-e
سه‌دندون,sehdandoon
اوکلاہوما,oklahoma
حزقی ایل,ezekiel
انٹر ڈسپلنری,interdisciplinary
سٹڈیز ڈیپارٹمنٹ,studies
ایم فل,m.phil
گبریل,gabriel
پروسر,prosser
درسیات,darsiyat
واردین,waaridain
سوسڑسٹھ,sau sadsath
10)رکن,10) rukn
اكمل الدين,akmaluddin
عبد الله,abdullah
شمس الدين,shamsuddin
جمال الدين,jamaluddin
البابرتی,al-babarti
"بابرتا""کی","babarta"" kee"
اعشاری,aashaari
تھینکس,thanks
نشائی,nishaayi
ہُوائی,huwai
اینتھونی,anthony
آربکل,orbical
1496,1496
اورئینٹل,oriental
دوریاستیں,do riyaasatein
1)منگروال,1)mangarwaal
2)بابری آباد,2) babriabad
ژوان,zhuan
واحترام,wa ihteraam
کثیر النسلی,kaseerul nasli
راسخ الاعتقاد,raasikhul aiteqaad
2014ءاس,2014 us
اکھلیش,akhilesh
تواانائی,tawaanayi
اور19,aur 19
استواری,ustwaari
شیکائی,shikai
والميك,valmik
کادوانی,kadwani
پیڈرو,pedro
مؤلف ،أبو,"maulif, abu"
الفراء,al-fara
البغوی،ناشردار,"al-baghvi, naashir daarul"
إحياء,haya
عمران/عمرام,imran/imram
485,485
497,497
مؤرخ،ناول,"maurikh, novel"
سرونٹ,servent
الدھر,al-dahar
الجاثیہ,al-jasia
دھریت,dahriyat
2014,2014
حالت کو,haalat
تمیز الدین,tameezuddin
ابن العوام,ibnul awaam
میلانات,melaanaat
جنوری2014,january 2014
پاکستانی-بھارتی,pakistani-bharati
لیے انہیں,liye
1286ء,1286
الیگزنڈر,alexander
Eddie,eddie
Ward,ward
اووڈز,woods
فوریئر,fourier
شہابیوں,shahaabiyon
2020,2020
محسنِ,muhsine
سیمناروں,seminaron
بیست‌وسوم,baist wa som
ویلور,vellore
ڈاٹیلز,daateles
ماپوپ,maapop
اورج,auraj
ایکٹو,active
پاکستان ،شمال,"pakistan, shumaal"
سرکارنے,sarkaar ne
ہو‘‘مقابلہ,"ho ""muqaabla"
کھونٹے,khoonte
تڑوا,tudwa
ہلاتے,hilaate
عظیم اللہ,azeemullah
عہدیدان,ohdedaaraan
مقرن,maqran
1935میں,1935 mein
مقصد یت,maqsadiyat
تجرید,tajreed
178,178
ثناء اللہ,sanaullah
یعفور,yafoor
عنفیر,anfeer
بالاوراثیات,baala wiraasaiyaat
DNA,dna
متوالیت,mutwaaliyat
طفرہ,tafrah
وراثوں,wiraason
ڈوچر,deutsche
ویلے ،جرمنی,"welle, germany"
ٹائیٹن,titan
گستاخ,gustaakhe
پالامل,palamal
دریدہ,dareedah
نناوت,nanavat
1926ء,1926
مبلغہ,muballigha
کریٹیک,currituck
ملّی,milli
1602,1602
لفط,lafz
فزیالوجی,physiology
ایٹی,anti
آکسیڈینٹس,oxydents
ڈیمج,damage
عملأئ,amlan
کنڈا,kunda
فرماۃے,farmaaye
پروپلشن,propulsion
لیب,lab
کالٹیک,caltech
تکودارفرمانروائے,takudaar farmaan-rawaaye
خرچی,kharchi
لاشے,laashe
سیرة,seerat
ابوہریرہ,abu hurairah
1754ء,1754
موافر,moivre
کاشف العلوم,kashiful uloom
چھپکلی,chhipkali
سامسنگ,samsun
نظام(آپریٹنگ,nizaam (operating
فیبلٹ,fablet
ِعشق,ishq
پھلکی,phulki
بوندا,boonda
ریگولیشن,regulation
معائدے,muahde
صو بائی,soobai
پرصوبہ,par sooba
آئیں گے,aayenge
ماسوائے,ma-siwaye
2009کے,2009 ke
3آرٹیکل,3 article
247کی,247 kee
پارلیمنٹ)یا,parliament) ya
مستثنیات,mustasniyaat
کوموثر,ko mausir
فوقتاًاس,fawaqtan is
4آرٹیکل,4 article
ریگولیشنز,regulations
وضوابط )وضع,wa zawaabit) waza
آغازدرج,aaghaaz darj
ریگولشن,regulation
واختیار,wa ikhteyaar
آزاداور,aazaad aur
دارالقضا,darul qaza
2آرٹیکل,2 article
183کے,183 ke
ج)،، دارالقضا,"jeem) ""darul qaza"
198کے,198 ke
د)گورنمنٹ,daal) government
ہ)پیرا گراف,he) paragraph
پیرا گراف,paragraph
ادارے ،،کا,"idaare"" ka"
ا نٹر نیشنل,international
1985xxxof1985کے,1985xxxof1985 ke
و)،،تجویز,"wao) ""tajweez"
کردہ ،،کا,"kardah"" ka"
ز)قاضی,ze) quazi
شیڈول2کے,schedule 2 ke
کالم3کے,column 3 ke
ادارے،،کامطلب,"idaare"" ka matlab"
انٹر نیشنل,international
1985یا,1985 ya
ا یسے,aise
ط)شیڈول,to) schedule
جوقرآن,jo quran
وضاعت,wazaahat
صلعم,salam
وتشریح,wa tashreeh
نزدیکصحیح,nazdeek sahee
1)دیگر,1) deegar
مزکورہ,mazkoorah
نافذ العمل,naafizul amal
2)دیگر,2) deegar
3)بعض,3) baaz
اطلاق(1)وہ,itlaaq (1) wo
شیڈول1کے,schedule 1 ke
2میں,2 mein
نافذالعمل,naafizul amal
قوانین ،نوٹیفکیشن,"qawaaneen, notification"
4)وہ,4) wo
1)میں,1) mein
عملدرآمد,amal-daraamad
یاکسی,ya kisi
عدالتیں )دار القضاکے,adaalatein) daarul qaza ke
اعلیٰ علاقہ,aala
ہ)ایگزیکٹو,he) executive
قضاۃان,qazaat un
فرائض(1)مذکورہ,faraaiz (1) mazkoorah
قاضی ،،کو,"quazi"" ko"
ہو گی,hogi
2)فوجداری,2) faujdaari
اختیا رات,ikhteyaaraat
2کے,2 ke
3)دار,3) daar
ہِٹ,hit
اکاشدیپ,akashdeep
وحید القرن,waheedul quran
ابویعقوب,abu yaqub
الدخیل,al-dakheel
الصیدلانی,al-saidlaani
جہضم,jehzam
ابوعبداللہ,abu abdullah
الزجاج,al-zajaaj
القاضی,al-quazi
دریاخان,dariya khan
فاریاب,faryab
خوردبین,khurd-been
خوردنامیات,khurd-naamiyaat
microorganisms,microorganisms
فُطریات,futriyaat
فنجائی,fanjaayi
پروٹوزوا,protozoa
حُمَہ,huma
پاک-چین,pak-china
ِحدیث,hadees
کرتعلیمی,kar taaleemi
ایریکٹس,erectus
Homo,homo
Erectus,erectus
پرُاسرار,pur-asraar
ستیارتھ,satyarthi
کیرر,keror
اگینزوون,agenzovan
کروسکی,krovaski
نہصرف,na sirf
ٹیٹینیم,titanium
بیریلیم,barilium
ویناڈینیم ،یوٹیریم,"venadenium, uterium"
سیلینیم,sillinium
25سے30ٹن,25 se 30 ton
ہے ،اس,"hai, is"
سکریپ,scrap
شاپر,shopper
پربھاس,prabhas
سرینو,srinu
صابریہ,sabriya
الرفاعی,al-rafai
عبدالرحمان,abdur rahman
کندھ کوٹ,kandhkot
اوڑھنے,odhne
نسا بین,nisaabain
سکندریہ,sikandaria
کشنوں,kushnon
چھینا,chheena
کرچکے,kar chuke
غواصی,ghawasi
ڈپتی,deputy
لاہورمیں,lahore mein
بین الثقافتی,bainul saqaafati
کومپٹن,compton
اگراب,agar ab
المعقبین,al-muqabeen
الامیر المومنین,al-ameerul momineen
سافٹ ویئر,software
بدر الدین,badaruddin
ترجمہ نفیس,tarjuma
اہل و عیال,ahl-o-ayaal
رائے بریلی,raebareli
عبد الشکور,abdul shakur
علم اللہ,ilmullah
مصلوببین,maslubeen
دیگ,deg
کے د,ke
سانڈھ,saandh
گانو,gano
پخیگی,pakhegi
جمیره,jammirah
دکا ن,dukaan
فرما یا,farmaya
دیا وان,dayawan
عقیدت مند,aqeedatmand
قریَظہ,qareeza
نَضِیر,nazeer
قینقاع,qeenqa
غر الدین,gharuddin
ابی الکرم,abil karam
عبد الواحد,abdul wahid
شیبائی,sheebai
جذری,jazri
امن و,aman-o
کاشغر,kashgar
توانائیمارچ,tawanayi march
محمدکے,mohammad ke
پیانو,piyano
مقامہ,muqadma
باب النجف,baab-ul-najaf
3267,3267
3269,3269
ڈگڑی,degree
1894,1894
سمبا,simba
جمنادیوی,jamna devi
ناظم آباد,naazimabad
موڑنا,modna
آنزز,anziz
تحریمہ,tahreema
الحمدللہ,alhamdulillah
الا اللہ,illalaal
استغفر اللہ,astaghfarullah
شکر اللہ,shukrallah
1361ھ,1361h
وفلسفہ,wa falsafa
الطبقات,al tabqaat
واسکٹ,wascat
مہیش پور,maheshpur
جھینایداہ,jhinayidah
2039,2039
2041,2041
لکھم,likha
چوکے,chooke
لالی وڈ,lollywood
بختیاری,bakhtiyari
عبد الرحمان,abdul rahman
فریدوں,farido
یازدمی,yazdami
اے سی,ac
ایم ایچ علمی,m.h.ilmi
عبد العباس,abdul abbas
برداروں,bardaaron
رشتہ ازدواج,rishta-e-azdwaaj
اورنگ آبادی,aurangabadi
عصبیات,asbiyaat
1957ء,1957
"ہندو ,سکھ","hindu, sikh"
"افغانی ,مغلیائی ,ڈوگری","afghani, mughliyayi, dogri"
خاصکر,khaas kar
سوئزر لینڈ,switzerland
نے سنہ,ne
شروغ,shuroo
خیارِ,khayar
رؤیت,royiyat
بغیردیکھے,baghair dekhe
اوردیکھنے,aur dekhne
پسندنہ,pasand na
پرچاہے,per chaahe
فَسْخ,fasakh
خیاررؤیت,khayar royiyat
ام البنین,umm-ul-banin
محیر العقول,maheerul aqool
پوٹھوہاری,pothwari
بیگا,beega
بَر,bar
مغولوں,maghulon
فلوٹننگ,floating
ٹرانسسٹروں,transistor's
bit,bit
30فیصد,30 feesad
ماهیندا,mahinda
راجاپاکسا,rajapaksa
بزدلانہ,buzdilana
بیٹریس,baterias
جبینل,jabenal
جائل,jyle
بونٹس,boots
راجز,roses
نے 2013,ne
ذمہ دار,zimmedaar
کارائی,karayi
وار کے,waar
برٹنی,briteny
کوئمپو,koimpu
گھٹہ,ghata
موگا,moga
861ء,861
المتوکل,al matawakkal
المنتصر,al muntasir
طہ,taha
گو ڈیڈی,godady
مدد مدد,madad
اشوش,ashus
منشجی,munshaji
مانسٹرس,monster
انکارپوریٹیڈ کے,incorporatedke
سَلی,silly
گفتکو,guftagu
منکا,manka
یی,yi
کیڈو,cado
کرغیزستانی,kyrgyzstani
تقلیدی,taqleed
کنائس,kanayes
دلہاری,dilhari
1817ء,1817
ترجعہ,tarjuma
قطب الدین,qutubuddin
شیرافگن,sher afghan
ہوانگ,huang
ہیں -چیچہ,hain. chicha
ذک رہے,zikr hai
نظام الاوقات,nazaamul awqaat
پرائیمیٹس,primats
ذمہ داریوں,zimmadariyon
اورہ,aur
ذمہ داریاں,zimmadariyan
فرما تے,farmaate
آرماہ,aarmaah
ناروھال,naarwahaal
کم و بیش,kam-o-besh
91,91
منظر عام,manzar-e-aam
پرلانے,per laane
اصحاب تصوف,ashaab-e-tasawwuf
آرتھر,arthur
ایکس ریز,x-rays
گریفائیٹ,graphite
دعوتِ حق,daawat-e-haq
اصحاب الفیل,ashaab-ul-feel
1858ء,1858
ہلانا,hilana
المساجد,al masajid
مواضع,mawaze
یقال,yaqaal yafaal
بین التکبیرۃ,bainul kabirath
الاحرام,al ahraam
القراءۃ,al quraath
ولاء,villa
پی کے کے,pkk
پولی مر,polymer
سلسلۂ,silsila
15 – 16,15-16
3000قبل,3000 qabl
کاتیس,kaatees
"وہ"" نبیہ","who ""nabiya"
PZU,pzu
ہر گز,hargiz
106,106
ہیروئن,heroine
فنکارائوں,funkaraon
رومانیچلز,romanichilz
الماری,almaari
پروش,parwarish
دہران,dehraan
اینٹی بائیوٹک,antibiotic
سونا گھاٹ,sonaghat
شو کیس,showcase
Ranipet,ranipet
ارکاٹ,arkaat
ویللور,vellore
صدروتی,sadaarti
پلایماؤتھ,plymouth
سیاست دانوں,siyasatdaaon
کنندوں,kunnindon
996ھ / 1588ء,996h/1588ad
کبار,karaam
محوری,mahwari
ذمہ دارانہ,zimmedarana
نطام,nazaam
اشنہ,ashna
Lichen,lichen
فطرات,fitrat
تالوسی,taalusi
پیوندوں,pewandon
کرلیے,kar liye
تھیوڈ,theod
مرسیہ,marsia
راڈرک,rodrick
پکش,paksha
کرُشن,krishna
14-15,14-15
دَورِ,daure
اندرانیل,indranil
سین گپتا,sengupta
چنتی,chunti
وخون,wa khoon
مگربعض,magar baaz
رضی الدین,raziuddin
بھاگلپوریفتاویٰ,bhagalpuri fattawa
دارتھے,daar the
سوانت,svante
اوگست,august
آرنیوس,arrhenius
ڈیس ایسوسی ایشن,dissociation
الیکٹرولیٹک,electrolytic
آثار قدیمہ,aasaar-e-qadeema
ایسپ,aisp
asp,asp
ڈی سوزا,desouza
کلائیو - سنہ,clive
1772ء,1772ad
ضیاء الدین,ziyauddin
پی اے ایف,paf
تہزیب,tehzeeb
خیرمقدم,khair maqdam
1980ء,1980
نِکَاح,nikah
بِشَرْطِ,bashart
التَّحْلِیْل(یعنی,al tehleel (yaani
کرنا)جس,karna) jis
عقد ِ,aqad
مکروہِ,makrooh
زوجِ,zauj
ثانی(یعنی,saani (yaani
بشرائط ِ,basharayete
شوہرِ,shauhar
اگر چہ,agarcha
اصلا ً,aslan
نیت ِ,niyat
مستحقِ,mustahaq
ندھیا چل,nidhiyachal
مدھانی,madhani
رئی,rayi
شیش ناگ,sheshnaag
بلویا,bulwaya
بدرقہ,badraqa
اوندھی,aundhi
408,408
410,410
پلے لینڈ,playland
2415,2415
2417,2417
توقعات,tawaquaat
کتاب الثقات ،ابن,"kitaab-ul-saqaat, ibn"
حبان,habban
جینوم,jeenom
منجمین,mujameen
گاہشمار,gaahshumaar
گاہشمارکلنڈر,gaahshumaar calendar
مازندران,mazandaran
سجانے,sajaane
ماہر تعلیم,maahir-e-taleem
عاملیہ,aamliya
اشاری,ashaari
پہنچا ہو,pahuncha
جی ؒ,ji
اعدادوشمار,aedaad wa shumaar
طان,taan
=,-
oma,oma
فاناً,faanan
70ء,70
وطن،زمین,"watan, zameen"
تھی،اس,"thi, is"
اگرایک,agar aik
مذکور ہ,mazkoorah
کانقشہ,ka naqsha
چیمونگ,chemung
حفاظۃ,hifazat
باب المندب,baab-ul-mandab
IPCI,ipci
انیلیور,annileor
جھولیاں,jholiyan
ڈاؤن اسٹریم,downstream
بہـ,bah
شاعر ی,shaayeri
الصلوۃ,salaath
صحف,suhuf
ضَمّہ,zamma
اشباعی,ashbai
اُلٹے,ulte
نا سور,nasoor
الٹی میٹم,ultimatum
سیتا ناتھ سنہ,sitanath
1856ء,1856
سیتا ناتھ,sitanath
سلطانوں,sultanon
وعلاقے,alaaqe
ہامون,hamun
بازارِ,bazar
چو گانِ,chaugan
گودان,gowdan
رام نومی,ramnavmi
بوڈیگارڈ,bodyguard
رومانوی-کارروائی,romaanvi - kaarrawai
یونانوں,unanon
ہمکنار,humkinaar
آجاتا,aa jaata
معذوروں,maazooron
"100,000","100,000"
ناوڑ,nawar lake
تھا ،آبی,"tha, aabi"
چنکارا,chinkara
گزیل,gazeel
ماربلڈ,marveld
وائیٹ,white
ٹیلڈ,tailed
کیپونگ,keepong
گریب,grebe
موراین,morayin
فٹڈجربوہاز،ٹرکنٹس،پلیٹ,"fitdijar bohaaz, turkints, plate"
گیکف,gecko
اپیکلڈ,apacild
ٹوڈو,todo
لوئیسٹن,lewiston
پیدا 6,6
480,480
رشتہ دار,rishtadaar
جِنگ,xing
تشکر,tashakkur
فیس بک,facebook
تربوز,tarbooz
ڈھانکتی,dhaankti
پراپیگنڈہ,propaganda
ترینتانی,trentaani
قابل ذکر,qaabil-e-zikr
ساکینا,sakeena
مار کرنے,marne
یوگیاکارتا,yogyakarta
سچیت,suchait
ندوۃ العلماء,nadwatul ulema
ماہنامہ الضیاء,maahnama-al-ziya
الاسکی,al-aski
سامان ِ,saamaan
ویزمین,weizmann
مالیکیولر,molecular
اسٹرکچر,structure
نیوری,neori
اولیائے ملتان,auliya-e-multan
انسیویں,unniswin
35000,35000
60600,60600
وےدو,way do
عنٹے,ante
"انڈیا"" کے نام سے ڈب کی گئی",india
سکتا / سکتی,sakta/sakti
بکنگھمشائر,buckinghamshire
ہونڈ,hound
شهریار / خردمند,shaharyaar/khurdmand
بی‌شمار,bi shumaar
570,570
بین الممالک,bainul mamaalik
بددِل,baddil
اکبرآباد,akbarabad
وردھمان,vardhman
ارصوی,arswi
اونگور,aungor
192,192
194,194
1823ء,1823
1953میں,1953 mein
دفائع,dafaayi
گونگی,goongi
استبصار,istabsaar
دیکارت,dekarat
دیدرو,dedro
وائٹ(1912,white (1912
فاک لینڈ,falkland
تھمپو,thimphu
خود مختاری,khudmukhtari
exobiology,exobiology
عالم البشر,aam-ul-bashar
خلمائع,khulmaaye
استقلاب,istaqlaab
وغیرہ) بھی دستیاب ہوں اور اس,waghaira
کرۂ,karah
بردوان,burdwan
1947ءکے,1947 ke
اولمپیا,olympia
برٹیش,british
674ء,674
زمانۂ,zamana
چکھا,chakha
اورجانتا,aur jaanta
سینو جاپانی,sino-japani
1945ء,1945
کمیونیسٹ,communist
1895–1983,1895-1983
اورپنجاب,aur punjab
کےلئے,ke liye
قابل تعریف,qaabil-e-tareef
منتظرین,muntazreen
عجل اللہ,ajalullah
فرجہ,farja
تاسیس:5,tasees: 5
1428ھ,1428h
علیہم السلام,alaihimus-salaam
جنت البقیع,jannatul baqi
1456ء,1456
ماہر فلکیات,maahir-e-filkiyaat
توسکانلی,toscanelli
مزارکا,mazaar ka
خاص باغ,khaas
سمہ سٹہ,samasata
میں اسے,mein
ہثیم,haseem
1977ء,1977
9مئی,9 may
پٹواری,patwaari
سعد اللہ,saadullah
سمولنسک,smolensk
بحیرہ اسود,bahira-e-aswad
